twospecies68,584,0.0318447892136,0.0318910814713,0.00299127067403,0.014825385984,0.0445447320642,
twospecies69,580,0.0318008999845,0.0316402560982,0.00343894336427,0.00773327555306,0.0472881766814,
twospecies70,585,0.031728546065,0.0316895173993,0.0034144077187,0.0172686905957,0.0458100305078,
twospecies71,585,0.0316345801987,0.0316143385839,0.00313438970776,0.0142792241761,0.0437199121016,
twospecies72,582,0.0319822151291,0.032042068042,0.00326057391017,0.0196039773783,0.0538978634896,
twospecies73,583,0.0318065035028,0.0317790986679,0.00324534974573,0.0164601608016,0.0443346500217,
twospecies74,585,0.0319275880688,0.0320550308287,0.00353092135923,0.00882884701383,0.0500070055216,
twospecies75,583,0.0320105888257,0.0319988958708,0.00311115776122,0.016538236672,0.0478667380806,
twospecies76,580,0.0320225813091,0.031825463783,0.00319018324847,0.0172697979973,0.0449972573439,
twospecies77,581,0.0320229438134,0.0318815661985,0.00328599718103,0.0131886689837,0.0477481158035,
twospecies78,581,0.0320491595696,0.0319022054845,0.00280003728185,0.0238010935969,0.0451978226736,
twospecies79,582,0.0321482540364,0.0320240265929,0.0031433043273,0.0204398793145,0.0489218156527,
twospecies80,584,0.0318426789643,0.0318661617317,0.00316670033497,0.0129853537873,0.0483981400905,
twospecies81,584,0.0320867649013,0.0321362385174,0.00307269112986,0.0202146249517,0.0466370929469,
twospecies82,584,0.0318102145675,0.0319979783476,0.00334396853632,0.0166845408702,0.0452369545184,
twospecies83,582,0.0319061690043,0.0319916344348,0.00321006597196,0.0112909072582,0.0433805663458,
twospecies84,580,0.032005565558,0.0318728444136,0.00337905536766,0.012106170658,0.0503143008329,
twospecies85,584,0.0316079639255,0.0316405531435,0.00313329601412,0.015325026192,0.0442881050224,
twospecies86,585,0.0316243049616,0.0320064416463,0.00383605160759,0.00893910465539,0.0497642819934,
twospecies87,581,0.0317670708233,0.0316648966593,0.00320670956732,0.013773943391,0.0445347046607,
twospecies88,589,0.0315355294003,0.031819204336,0.00384471191048,0.00551018993536,0.0496706776387,
twospecies89,583,0.0319340407874,0.0318275365645,0.00303860304968,0.0200436293024,0.0526738645965,
twospecies90,571,0.0322842045248,0.0321022745684,0.00293703938532,0.0214028226919,0.0466443142109,
twospecies91,576,0.0318478009894,0.0317979649283,0.00318970634487,0.00934621464716,0.0424727881331,
twospecies92,586,0.0318299645709,0.0318635725523,0.0032458502153,0.0117289883676,0.046036365919,
twospecies93,582,0.0316717894021,0.0317234350477,0.00345785499681,0.0134552162957,0.047668869466,
twospecies94,582,0.0317238813837,0.03194817181,0.00361996155898,0.0060663932481,0.0451538212151,
twospecies95,586,0.0318402890878,0.0315713636294,0.0034230810615,0.0159454491768,0.0532286107805,
twospecies96,580,0.0319607012576,0.0319831260805,0.00279976229022,0.0255044690481,0.0480797328837,
