0.839902	0.343186
0.24704	0.0376667
0.168551	0.9592
0.708338	0.822845
0.964201	0.36052
0.942434	0.0295015
0.871961	0.703836
0.693517	0.712087
0.738052	0.268606
0.704195	0.11028
0.753446	0.0474901
0.133457	0.519867
0.888844	0.25193
0.652681	0.34415
0.188674	0.712243
0.44366	0.675516
0.172623	0.244201
0.256113	0.509661
0.943407	0.97124
0.0204123	0.612225
0.395421	0.219013
0.32247	0.829293
0.856109	0.0861932
0.0750633	0.85578
0.511264	0.382543
0.405372	0.581332
0.406907	0.127472
0.334752	0.648713
0.575182	0.912925
0.779948	0.316967
0.347056	0.348629
0.200731	0.834636
0.621135	0.694549
0.627472	0.527026
0.139578	0.377318
0.535109	0.121822
0.651354	0.839032
0.0547623	0.104299
0.406247	0.45036
0.718096	0.230341
0.273891	0.251249
0.114231	0.389354
0.333946	0.51512
0.587497	0.0492903
0.53753	0.596924
0.524502	0.712997
0.184758	0.748066
0.34452	0.910319
0.0907702	0.296715
0.593583	0.875598
0.696303	0.981065
0.937756	0.102269
0.504155	0.881059
0.398985	0.69231
0.170162	0.143804
0.114684	0.600309
0.813199	0.501857
0.466325	0.411643
0.904826	0.981007
0.637799	0.596277
0.784045	0.40243
0.486163	0.245988
0.518949	0.508401
0.00171582	0.0201756
0.982411	0.527349
0.0813288	0.120939
0.434821	0.534691
0.781833	0.717893
0.214447	0.0160488
0.935204	0.672338
0.0890988	0.723795
0.960297	0.851529
0.87963	0.886723
0.66526	0.136138
0.981242	0.378846
0.362751	0.0206115
0.18563	0.94085
0.228989	0.631214
0.582906	0.419415
0.10663	0.896056
0.299376	0.836885
0.866116	0.236643
0.440307	0.813636
0.888068	0.612222
0.36987	0.113478
0.207901	0.506055
0.102058	0.502109
0.274694	0.704007
0.353047	0.787734
0.855196	0.747848
0.667597	0.32367
0.0550833	0.203759
0.261339	0.411699
0.773702	0.833248
0.501321	0.327822
0.748095	0.300038
0.740133	0.102953
0.933398	0.28904
0.338733	0.211627
0.74794	0.612599
0.193738	0.308139
0.482488	0.999402
0.588352	0.263165
0.175346	0.83077
0.631639	0.716934
0.784664	0.168974
0.884196	0.350191
0.0151403	0.931976
0.697932	0.434715
0.441556	0.182206
0.53343	0.153617
0.021301	0.770316
0.556995	0.798666
0.377198	0.346025
0.825894	0.0183424
0.683675	0.863535
0.719212	0.533266
0.321991	0.627828
0.00698339	0.646718
0.288522	0.124429
0.90447	0.474631
0.147121	0.0545565
0.600225	0.518903
0.0998426	0.813516
0.0823199	0.983687
0.584539	0.958323
0.695816	0.761883
0.805348	0.930683
0.281681	0.972095
0.503755	0.0795096
0.947065	0.180771
0.432111	0.930523
0.435377	0.629649
0.860063	0.111674
0.149977	0.233157
0.0170406	0.447795
0.37657	0.432738
0.403655	0.270111
